OpenTime,Position,Symbol,Type,Volume,OpenPrice,S / L,T / P,CloseTime,ClosePrice,Commission,Swap,Profit,Comment,_open_dt,_close_dt,_pnl,_strategy,_hold_minutes,CumPnL,Equity,Drawdown_pct
2026.01.21 07:00:01,1419473540,XAUUSD,buy,0.06,4 845.93,4 844.99,4 864.80,2026.01.21 07:36:10,4 845.07,-0.42,0,-5.16,Inv_ATRtrail_pen,2026-01-21 07:00:01,2026-01-21 07:36:10,-5.16,ATR-Trailing STRAT,36.15,1537.0800000000002,11537.08,-0.05159999999999854
2026.01.21 07:04:29,1419490526,XAUUSD,sell,0.07,4 839.92,4 838.61,4 823.72,2026.01.21 07:22:18,4 839.58,-0.5,0,2.38,Inv_Chandelier_p,2026-01-21 07:04:29,2026-01-21 07:22:18,2.38,Chandelier STRAT,17.816666666666666,1539.4600000000003,11539.460000000001,-0.02779999999998836
2026.01.21 07:04:57,1419490470,XAUUSD,sell,0.07,4 840.71,4 839.89,4 824.30,2026.01.21 07:22:19,4 839.90,-0.5,0,5.67,Inv_ATRtrail_pen,2026-01-21 07:04:57,2026-01-21 07:22:19,5.67,ATR-Trailing STRAT,17.366666666666667,1545.1300000000003,11545.130000000001,-0.0
2026.01.21 07:29:09,1419538744,XAUUSD,sell,0.11,4 848.63,4 839.84,4 838.47,2026.01.21 07:38:35,4 839.87,-0.78,0,96.36,Inv_Chandelier_p,2026-01-21 07:29:09,2026-01-21 07:38:35,96.36,Chandelier STRAT,9.433333333333334,1641.4900000000002,11641.49,-0.0
2026.01.21 07:29:18,1419538736,XAUUSD,sell,0.11,4 849.14,4 846.52,4 839.50,2026.01.21 07:38:33,4 839.35,-0.78,0,107.69,Inv_ATRtrail_pen,2026-01-21 07:29:18,2026-01-21 07:38:33,107.69,ATR-Trailing STRAT,9.25,1749.1800000000003,11749.18,-0.0
2026.01.21 08:05:35,1419601326,XAUUSD,sell,0.2,4 863.74,4 869.07,4 858.01,2026.01.21 08:10:10,4 857.91,-1.4,0,116.6,Inv_Chandelier_p,2026-01-21 08:05:35,2026-01-21 08:10:10,116.6,Chandelier STRAT,4.583333333333333,1865.7800000000002,11865.78,-0.0
2026.01.21 14:40:36,1420343408,XAUUSD,buy,0.06,4 867.80,4 848.86,4 885.00,2026.01.21 14:51:45,4 848.85,-0.42,0,-113.7,Inv_Chandelier_p,2026-01-21 14:40:36,2026-01-21 14:51:45,-113.7,Chandelier STRAT,11.15,1752.0800000000002,11752.08,-1.1370000000000073
2026.01.21 14:40:38,1420343379,XAUUSD,buy,0.09,4 865.94,4 859.41,4 879.02,2026.01.21 14:45:35,4 859.62,-0.64,0,-56.88,Inv_ATRtrail_pen,2026-01-21 14:40:38,2026-01-21 14:45:35,-56.88,ATR-Trailing STRAT,4.95,1695.2,11695.2,-1.7057999999999993
2026.01.21 14:51:48,1420387844,XAUUSD,buy,0.07,4 848.01,4 860.30,4 864.99,2026.01.21 15:03:09,4 860.30,-0.5,0,86.03,Inv_Chandelier_p,2026-01-21 14:51:48,2026-01-21 15:03:09,86.03,Chandelier STRAT,11.35,1781.23,11781.23,-0.845500000000011
2026.01.21 14:53:27,1420387820,XAUUSD,buy,0.07,4 847.35,4 850.32,4 863.98,2026.01.21 15:00:06,4 850.18,-0.5,0,19.81,Inv_ATRtrail_pen,2026-01-21 14:53:27,2026-01-21 15:00:06,19.81,ATR-Trailing STRAT,6.65,1801.04,11801.04,-0.6473999999999978
2026.01.21 23:24:50,1421681299,XAUUSD,buy,0.12,4 795.93,4 786.92,4 805.50,2026.01.21 23:27:29,4 786.64,-0.84,0,-111.48,Inv_Chandelier_p,2026-01-21 23:24:50,2026-01-21 23:27:29,-111.48,Chandelier STRAT,2.65,1689.56,11689.56,-1.7622000000000118
2026.01.21 23:25:16,1421681289,XAUUSD,buy,0.12,4 794.61,4 785.92,4 804.50,2026.01.21 23:27:35,4 785.13,-0.84,0,-113.76,Inv_ATRtrail_pen,2026-01-21 23:25:16,2026-01-21 23:27:35,-113.76,ATR-Trailing STRAT,2.316666666666667,1575.8,11575.8,-2.8998000000000137
2026.01.22 06:00:06,1422208854,XAUUSD,sell,0.13,4 822.41,4 830.63,4 813.77,2026.01.22 07:03:23,4 830.60,-0.92,0,-106.47,Inv_Chandelier_p,2026-01-22 06:00:06,2026-01-22 07:03:23,-106.47,Chandelier STRAT,63.28333333333333,1469.33,11469.33,-3.9645000000000077
2026.01.22 06:01:00,1422208848,XAUUSD,sell,0.14,4 822.81,4 819.65,4 815.14,2026.01.22 06:18:07,4 820.23,-0.98,0,36.12,Inv_ATRtrail_pen,2026-01-22 06:01:00,2026-01-22 06:18:07,36.12,ATR-Trailing STRAT,17.116666666666667,1505.4499999999998,11505.45,-3.6032999999999995
2026.01.22 07:56:53,1422368927,XAUUSD,sell,0.24,4 833.75,4 834.50,4 828.40,2026.01.22 07:58:00,4 834.42,-1.68,0,-16.08,Inv_Chandelier_p,2026-01-22 07:56:53,2026-01-22 07:58:00,-16.08,Chandelier STRAT,1.1166666666666667,1489.37,11489.369999999999,-3.764100000000017
2026.01.22 07:57:59,1422368921,XAUUSD,sell,0.21,4 834.12,4 834.80,4 828.96,2026.01.22 08:02:23,4 834.80,-1.48,0,-14.28,Inv_ATRtrail_pen,2026-01-22 07:57:59,2026-01-22 08:02:23,-14.28,ATR-Trailing STRAT,4.4,1475.09,11475.09,-3.9069000000000047
2026.01.22 09:45:03,1422543122,XAUUSD,buy,0.12,4 815.08,4 806.28,4 824.68,2026.01.22 10:00:46,4 824.84,-0.84,0,117.12,Inv_Chandelier_p,2026-01-22 09:45:03,2026-01-22 10:00:46,117.12,Chandelier STRAT,15.716666666666667,1592.21,11592.21,-2.735700000000015
